Ship type,Reporting Period,Technical efficiency,tech_eff_name,tech_eff,Port of Registry,Home Port,Total fuel consumption [m tonnes],Total CO₂ emissions [m tonnes],CO₂ emissions from all voyages between ports under a MS jurisdiction [m tonnes],CO₂ emissions from all voyages which departed from ports under a MS jurisdiction [m tonnes],CO₂ emissions from all voyages to ports under a MS jurisdiction [m tonnes],CO₂ emissions which occurred within ports under a MS jurisdiction at berth [m tonnes],Annual Total time spent at sea [hours],Annual average Fuel consumption per distance [kg / n mile],Annual average Fuel consumption per transport work (mass) [g / m tonnes · n miles],Annual average CO₂ emissions per distance [kg CO₂ / n mile],Annual average CO₂ emissions per transport work (mass) [g CO₂ / m tonnes · n miles],C02 emissions per hour,C02 emissions per fuel consumption,EEOI_Index
Ro-pax ship,2019,EIV (42.84 gCO₂/t·nm),EIV,42.84,RETHYMNO 6,,8353.9,26416.49,25061.47,0.0,0.0,1355.3,5941.75,97.61,,308.67,,4.44591071653974,3.162174553202696,166.46
Ro-pax ship,2019,EIV (3.69 gCO₂/t·nm),EIV,3.69,Genova,,14848.78,46374.53,40926.41,0.0,0.0,5447.6,4196.41,215.76,,673.83,,11.051000736343685,3.1231205526649326,806.42
Ro-pax ship,2019,EIV (3.84 gCO₂/t·nm),EIV,3.84,Genova,,17518.66,54612.96,51634.45,0.0,0.0,2985.25,5134.25,197.51,,615.72,,10.636988849393777,3.1174165147334327,869.71
Ro-pax ship,2019,EIV (45.6 gCO₂/t·nm),EIV,45.6,Sandefjord,,6585.95,21114.56,17584.62,0.0,0.0,3529.91,3429.0,133.51,,428.04,,6.157643627879849,3.206000652905048,254.58
Ro-pax ship,2019,EIV (15 gCO₂/t·nm),EIV,15.0,Mariehamn,Mariehamn,14951.0,47110.6,44200.0,0.0,0.0,2870.0,6315.0,151.33,,476.83,,7.460110847189232,3.1509999331148415,365.14
Ro-pax ship,2019,EIV (38.93 gCO₂/t·nm),EIV,38.93,Piraeus,Zakynthos,3885.04,12217.24,8967.38,0.0,0.0,3249.83,3281.8,80.68,,253.71,,3.722725333658358,3.1446883429771635,533.32
Ro-pax ship,2019,EIV (3.76 gCO₂/t·nm),EIV,3.76,Napoli,,8012.29,25253.03,8219.24,6946.29,7890.21,2197.28,3599.08,162.98,,513.67,,7.016523667159385,3.151786817501613,162.92
Ro-pax ship,2019,EIV (39.97 gCO₂/t·nm),EIV,39.97,Napoli,Napoli,12595.09,39559.5,34147.29,0.0,0.0,5412.21,3859.83,204.86,,643.43,,10.249026511530301,3.1408667980935427,134.27
Ro-pax ship,2019,EIV (36.84 gCO₂/t·nm),EIV,36.84,Nassau,,7294.91,22987.31,21135.2,0.0,0.0,1852.09,5189.65,111.51,,351.37,,4.4294528532752695,3.1511437426918225,164.87
Ro-pax ship,2019,EIV (35.35 gCO₂/t·nm),EIV,35.35,Nassau,,11847.74,37035.29,33173.64,0.0,0.0,3861.64,4960.17,167.04,,522.16,,7.466536429194967,3.125937098552129,205.87
Ro-pax ship,2019,EIV (5.27 gCO₂/t·nm),EIV,5.27,København,,14538.15,45286.91,41612.01,0.0,0.0,3674.91,5798.73,157.31,,490.02,,7.809798007494746,3.1150393963468535,155.42
Ro-pax ship,2019,EIV (4.29 gCO₂/t·nm),EIV,4.29,København,,14411.08,44900.11,41607.37,0.0,0.0,3292.75,5564.62,159.55,,497.11,,8.06885465674206,3.115665862655679,126.47
Ro-pax ship,2019,EIV (35.33 gCO₂/t·nm),EIV,35.33,Rotterdam,,10776.24,33679.09,28633.04,0.0,0.0,5046.09,5273.22,155.38,,485.62,,6.386816783672973,3.1253099411297445,186.84
Ro-pax ship,2019,EIV (36.93 gCO₂/t·nm),EIV,36.93,LIMASSOL,LAS PALMAS,7695.02,24056.37,20552.28,0.0,0.0,3504.14,3657.72,132.15,,413.14,,6.576875758669335,3.1262257927854638,368.83
Ro-pax ship,2019,EIV (16 gCO₂/t·nm),EIV,16.0,Mariehamn,Mariehamn,17706.0,55791.61,53500.0,0.0,0.0,2220.0,7543.0,150.05,,472.81,,7.396474877369747,3.1510002259121204,410.86
Ro-pax ship,2019,EIV (21.46 gCO₂/t·nm),EIV,21.46,Piraeus,,10871.09,34332.15,29865.17,0.0,0.0,4466.98,3575.11,166.61,,526.16,,9.603103121302562,3.1581147796587095,176.45
Ro-pax ship,2019,EIV (4.06 gCO₂/t·nm),EIV,4.06,Riga,Riga,15632.83,49260.48,43824.38,0.0,0.0,5094.85,6144.0,165.1,,520.24,,8.01765625,3.1510916449548803,56.64
Ro-pax ship,2019,EIV (29.78 gCO₂/t·nm),EIV,29.78,Piraeus,,12377.52,39044.2,36404.05,0.0,0.0,2640.14,4022.95,162.86,,513.73,,9.705365465640885,3.154444509077747,247.03
Ro-pax ship,2019,EIV (36.69 gCO₂/t·nm),EIV,36.69,Morlaix,Saint-Malo,9541.68,30590.63,28629.0,0.0,0.0,1962.0,3996.0,159.35,,510.87,,7.655312812812813,3.2060004108291205,577.98
Ro-pax ship,2019,EIV (40.62 gCO₂/t·nm),EIV,40.62,Napoli,Napoli,12842.1,40340.2,28995.62,4159.11,4742.09,2443.38,4059.0,194.24,,610.15,,9.938457748213844,3.141246369363266,32.64
Ro-pax ship,2019,EIV (41.61 gCO₂/t·nm),EIV,41.61,Naples,,16007.08,50448.94,6999.57,19893.08,21929.19,1627.12,6831.6,165.32,,521.03,,7.38464488553194,3.1516641386186612,30.97
Ro-pax ship,2019,EIV (28.01 gCO₂/t·nm),EIV,28.01,Piraeus,,11768.98,37129.87,34211.0,0.0,0.0,2918.87,3989.65,165.02,,520.62,,9.306548193450555,3.1548927774539512,291.82
Ro-pax ship,2019,EIV (17.28 gCO₂/t·nm),EIV,17.28,Limassol,,5069.22,16005.46,13726.53,0.0,0.0,2278.94,4324.8,87.17,,275.22,,3.7008555308916016,3.1573812144669198,67.87
Ro-pax ship,2019,EIV (3.84 gCO₂/t·nm),EIV,3.84,Le Havre,,14094.69,44150.12,40730.26,0.0,0.0,3419.86,5340.9,188.28,,589.75,,8.266419517309817,3.1323938305844257,214.61
Ro-pax ship,2019,EIV (6.92 gCO₂/t·nm),EIV,6.92,,,7950.49,24850.11,22089.37,122.38,187.94,2450.37,4043.93,133.0,,415.72,,6.145039602564832,3.125607352502802,418.75
Ro-pax ship,2019,EIV (25.82 gCO₂/t·nm),EIV,25.82,Piraeus,,7646.95,24190.95,21638.32,0.0,0.0,2552.63,4046.44,107.92,,341.41,,5.978329099158767,3.163476941787249,360.03
Ro-pax ship,2019,EIV (7.62 gCO₂/t·nm),EIV,7.62,Klaipeda,,5788.55,18122.15,15070.29,0.0,0.0,3051.86,4042.48,98.29,,307.7,,4.48292879618452,3.1306890326593018,148.7
Ro-pax ship,2019,EIV (17 gCO₂/t·nm),EIV,17.0,Mariehamn,Mariehamn,14598.0,45998.3,43900.0,0.0,0.0,2070.0,6328.0,147.45,,464.63,,7.269010745891277,3.1510001370050693,390.19
Ro-pax ship,2019,EIV (4.04 gCO₂/t·nm),EIV,4.04,København,,14446.44,45354.48,41973.34,0.0,0.0,3381.14,6289.32,145.55,,456.94,,7.211348762664327,3.1394918055936274,269.19
Ro-pax ship,2019,EIV (26.4 gCO₂/t·nm),EIV,26.4,LIMASSOL,,19675.91,61358.98,59255.32,0.0,0.0,2103.67,6135.33,166.34,,518.73,,10.000925785573067,3.1184824488422644,150.66
Ro-pax ship,2019,EIV (30.94 gCO₂/t·nm),EIV,30.94,Caen,,15175.36,47316.89,42247.0,0.0,0.0,5070.0,5926.0,167.11,,521.05,,7.984625379682754,3.1180077441325937,290.5
Ro-pax ship,2019,EIV (30.28 gCO₂/t·nm),EIV,30.28,Cherbourg,,7985.83,24916.04,19702.0,0.0,0.0,5214.0,5146.0,142.0,,443.05,,4.841826661484649,3.1200313555384978,478.68
Ro-pax ship,2019,EIV (27.65 gCO₂/t·nm),EIV,27.65,Limassol,,6422.49,20080.44,17445.23,0.0,0.0,2635.17,4031.9,225.4,,704.74,,4.980391378754433,3.12658174633203,564.9
Ro-pax ship,2019,EIV (24.15 gCO₂/t·nm),EIV,24.15,Limassol,,14962.68,47970.35,45488.23,0.0,0.0,2482.13,5154.88,215.3,,690.27,,9.305813132410453,3.20599986098747,364.19
Ro-pax ship,2019,EIV (23.9 gCO₂/t·nm),EIV,23.9,Palermo,,9043.0,28573.24,25566.26,0.0,0.0,3006.74,3267.84,158.06,,499.43,,8.743769584802193,3.159708061484021,70.17
Ro-pax ship,2019,EIV (4.34 gCO₂/t·nm),EIV,4.34,Malmö,Malmö,12623.0,39835.02,37422.0,0.0,0.0,2356.0,5811.0,139.38,,439.86,,6.8551058337635515,3.155749029549235,117.38
Ro-pax ship,2019,EIV (23.9 gCO₂/t·nm),EIV,23.9,Palermo,,9589.8,30301.14,27616.84,0.0,0.0,2684.67,3431.91,164.64,,520.21,,8.829235032387214,3.1597259588312583,71.54
Ro-pax ship,2019,EIV (59.35 gCO₂/t·nm),EIV,59.35,Nassau,,8432.09,26673.55,24646.28,0.0,0.0,2027.25,4674.94,128.41,,406.21,,5.705645420048172,3.1633379150364855,158.87
Ro-pax ship,2019,EIV (24.61 gCO₂/t·nm),EIV,24.61,Limassol,,16353.23,52428.46,47183.47,0.0,0.0,5244.98,4394.48,254.01,,814.36,,11.930526478673245,3.206000282512996,431.38
Ro-pax ship,2019,EIV (24.15 gCO₂/t·nm),EIV,24.15,Limassol,,15477.47,49620.77,46531.05,0.0,0.0,3089.71,4792.7,233.37,,748.19,,10.353406221962567,3.2060000762398504,436.89
Ro-pax ship,2019,EIV (30.54 gCO₂/t·nm),EIV,30.54,Palermo,Palermo,16022.18,50016.76,37079.19,4074.76,3874.03,4988.78,4526.0,190.1,,593.43,,11.050985417587274,3.1217200156283353,60.45
Ro-pax ship,2019,EIV (25.55 gCO₂/t·nm),EIV,25.55,Palermo,Palermo,16602.82,51794.18,29201.28,9860.57,9053.27,3679.05,4737.26,186.86,,582.92,,10.93336232336836,3.1196013689240742,76.13
Ro-pax ship,2019,EIV (4.96 gCO₂/t·nm),EIV,4.96,Malmö,Malmö,12849.0,40549.13,38149.0,0.0,0.0,2279.0,6049.0,138.39,,436.73,,6.703443544387501,3.155819908164059,118.37
Ro-pax ship,2019,EIV (23.45 gCO₂/t·nm),EIV,23.45,Palermo,,6417.42,20048.19,18383.22,0.0,0.0,1664.97,4174.72,104.47,,326.37,,4.802283745975777,3.124026477930383,133.18
Ro-pax ship,2019,EIV (32.54 gCO₂/t·nm),EIV,32.54,Limassol,,5263.63,16615.41,15045.08,0.0,0.0,1570.34,4158.58,86.13,,271.88,,3.9954527747452255,3.1566447489660177,161.37
Ro-pax ship,2019,EIV (23.82 gCO₂/t·nm),EIV,23.82,Limassol,,5630.6,17563.19,16885.14,0.0,0.0,678.06,3856.4,94.56,,294.96,,4.554296753448812,3.1192395126629484,166.65
Ro-pax ship,2019,EIV (21.59 gCO₂/t·nm),EIV,21.59,Limassol,,5494.33,17345.39,15616.07,0.0,0.0,1729.33,4440.67,89.7,,283.18,,3.906029945931582,3.1569618133603186,158.96
Ro-pax ship,2019,EIV (3.79 gCO₂/t·nm),EIV,3.79,Genova,,18924.69,59063.12,58972.73,0.0,0.0,90.4,4714.18,221.34,,690.78,,12.528821555392454,3.1209557461707433,963.19
Ro-pax ship,2019,EIV (32.29 gCO₂/t·nm),EIV,32.29,Piraeus,,11751.98,37070.02,34777.87,0.0,0.0,2292.15,3284.24,208.73,,658.43,,11.287244537549022,3.1543637752957374,270.96
Ro-pax ship,2019,EIV (9.68 gCO₂/t·nm),EIV,9.68,,,9615.29,30012.03,27572.01,0.0,0.0,2440.02,3859.62,157.84,,492.65,,7.775902809084832,3.1212818334132404,716.07
Ro-pax ship,2019,EIV (8.09 gCO₂/t·nm),EIV,8.09,,,11813.51,36933.64,32958.36,187.75,200.09,3587.01,4055.53,171.77,,537.01,,9.10698231797077,3.1263900398780717,283.73
Ro-pax ship,2019,EIV (28.59 gCO₂/t·nm),EIV,28.59,Rotterdam,,10873.41,33982.65,31632.11,0.0,0.0,2350.53,5263.87,151.97,,474.94,,6.4558300261974555,3.1252983194784343,199.7
Ro-pax ship,2019,EIV (28.59 gCO₂/t·nm),EIV,28.59,Hamilton,,10879.06,33977.4,31343.66,0.0,0.0,2633.74,5244.72,152.62,,476.67,,6.478401134855626,3.123192628774913,183.47
Ro-pax ship,2019,EIV (11 gCO₂/t·nm),EIV,11.0,,,4963.0,15911.38,15360.0,0.0,0.0,554.0,4351.0,97.22,,311.69,,3.6569478280854972,3.2060004029820672,1086.72
Ro-pax ship,2019,EIV (24.13 gCO₂/t·nm),EIV,24.13,LIMASSOL,,9916.48,31246.83,28410.87,0.0,0.0,2835.93,5034.99,145.03,,456.99,,6.205936853896433,3.1510001532801963,111.95
Ro-pax ship,2019,EIV (5.66 gCO₂/t·nm),EIV,5.66,Genova,,17754.6,55401.8,55246.84,0.0,0.0,154.98,4938.4,201.86,,629.9,,11.218572817106757,3.1204194969191086,1020.16
Ro-pax ship,2019,EIV (23.49 gCO₂/t·nm),EIV,23.49,Tallinn,Tallinn,6929.16,21932.47,19148.23,0.0,0.0,2774.72,5139.8,92.35,,292.31,,4.267183547997977,3.165242251586051,198.58
Ro-pax ship,2019,EIV (36.1 gCO₂/t·nm),EIV,36.1,Limassol,,12430.64,38711.98,35721.78,0.0,0.0,2990.2,6074.1,138.0,,429.77,,6.373286577435341,3.1142386876299213,25.95
Ro-pax ship,2019,EIV (10.09 gCO₂/t·nm),EIV,10.09,,,9406.85,29381.66,26289.52,0.0,0.0,3092.11,3416.02,174.96,,546.47,,8.60113816663837,3.1234323923523815,456.55
Ro-pax ship,2019,EIV (26.91 gCO₂/t·nm),EIV,26.91,Palermo,Palermo,17614.46,54927.43,7510.66,22132.41,22171.37,3113.0,4832.46,186.46,,581.44,,11.366349643866684,3.118314725515287,49.93
Ro-pax ship,2019,EIV (36.79 gCO₂/t·nm),EIV,36.79,NASSAU,,8416.64,26520.83,23971.03,0.0,0.0,2549.79,5648.5,73.87,,232.75,,4.695198725325308,3.1509996863356404,46.24
Ro-pax ship,2019,EIV (25.88 gCO₂/t·nm),EIV,25.88,Algiers,Algiers,13853.73,43688.58,0.0,21262.05,21375.13,1051.4,3638.88,200.33,,631.74,,12.006051312491756,3.153560809976808,318.17
Ro-pax ship,2019,EIV (30.69 gCO₂/t·nm),EIV,30.69,Limassol,,5306.44,16556.14,0.0,7767.95,7077.31,1710.88,4239.83,96.67,,301.62,,3.904906564649998,3.1200088948522926,393.01
Ro-pax ship,2019,EIV (37.2 gCO₂/t·nm),EIV,37.2,Tanger,,4544.06,14166.86,77.87,6725.73,6354.2,1009.05,3853.42,91.43,,285.05,,3.6764380731921253,3.1176656998367096,419.51
Ro-pax ship,2019,EIV (39.15 gCO₂/t·nm),EIV,39.15,Piraeus,,15684.3,49505.48,44594.21,0.0,0.0,4911.27,4351.8,184.46,,582.22,,11.37586286134473,3.156371658282487,354.75
Ro-pax ship,2019,EIV (11.38 gCO₂/t·nm),EIV,11.38,,,15072.65,47061.2,11167.15,16291.2,17556.96,2044.99,4966.13,172.23,,537.74,,9.47643335957778,3.12229103707709,197.02
Ro-pax ship,2019,EIV (23.81 gCO₂/t·nm),EIV,23.81,Palermo,Palermo,21007.42,65455.41,24193.89,20308.48,18981.57,1971.47,5758.46,192.08,,598.5,,11.366825505430272,3.1158233614599036,124.07
Ro-pax ship,2019,EIV (34.34 gCO₂/t·nm),EIV,34.34,Piraeus,Zakynthos,3636.06,11435.7,8567.12,0.0,0.0,2868.55,3024.5,81.09,,255.03,,3.7810216564721446,3.1450801141895353,736.78
Ro-pax ship,2019,EIV (12.35 gCO₂/t·nm),EIV,12.35,Napoli,,11134.32,34794.34,30585.35,0.0,0.0,4208.99,3890.07,180.49,,564.03,,8.944399458107437,3.1249631769160575,97.13
Ro-pax ship,2019,EIV (11.61 gCO₂/t·nm),EIV,11.61,Napoli,,10304.55,32199.96,28254.19,0.0,0.0,3945.77,3888.36,166.97,,521.75,,8.281115946054378,3.1248293229689796,90.64
Ro-pax ship,2019,EIV (25.9 gCO₂/t·nm),EIV,25.9,Palermo,,7862.0,24826.9,19650.88,2126.38,577.62,2472.18,1945.5,203.45,,642.45,,12.761192495502442,3.157835156448741,123.7
Ro-pax ship,2019,EIV (16.27 gCO₂/t·nm),EIV,16.27,Nassau,,5891.44,18887.96,46.92,8664.25,8612.17,1564.64,1751.15,129.88,,416.41,,10.786032036090567,3.206000570318971,30.93
Ro-pax ship,2019,EIV (6.04 gCO₂/t·nm),EIV,6.04,,,15011.72,46915.01,42605.91,0.0,0.0,4309.1,4434.66,199.87,,624.62,,10.579167286781852,3.125225490483436,322.41
Ro-pax ship,2019,EIV (19.26 gCO₂/t·nm),EIV,19.26,CHANIA 31,,15025.28,46842.97,24302.81,8722.29,8873.65,4944.21,3525.62,213.4,,665.28,,13.286448908277126,3.1176104538484473,331.27
Ro-pax ship,2019,EIV (24.53 gCO₂/t·nm),EIV,24.53,,,8919.66,28025.02,24954.7,0.0,0.0,3070.3,3282.9,189.85,,596.49,,8.536665752840475,3.1419381456243847,329.3
Ro-pax ship,2019,EIV (25.93 gCO₂/t·nm),EIV,25.93,Palermo,Palermo,23386.7,72914.76,49493.92,10280.87,9776.18,3363.79,5149.85,221.07,,689.24,,14.158618212180935,3.1177874603941556,79.04
Ro-pax ship,2019,EIV (5.81 gCO₂/t·nm),EIV,5.81,Klaipeda,,9947.3,31085.1,28475.16,0.0,0.0,2609.96,4372.58,136.97,,428.01,,7.109098061098939,3.1249786374191992,128.56
Ro-pax ship,2019,EIV (28.99 gCO₂/t·nm),EIV,28.99,Palermo,,20425.0,64409.9,61616.48,0.0,0.0,2793.42,4663.5,217.71,,686.54,,13.81149351345556,3.153483476132191,90.34
Ro-pax ship,2019,EIV (30.13 gCO₂/t·nm),EIV,30.13,Nassau,,6219.96,19941.19,0.0,8439.33,8951.07,2550.78,4909.27,90.57,,290.36,,4.0619460734488015,3.2059997170399805,264.93
Ro-pax ship,2019,EIV (21.16 gCO₂/t·nm),EIV,21.16,Palermo,,19676.9,61484.37,59230.19,0.0,0.0,2254.2,5023.96,188.25,,588.21,,12.23822840946186,3.1246979961274386,75.58
Ro-pax ship,2019,EIV (43.49 gCO₂/t·nm),EIV,43.49,Nassau,,13882.24,43261.8,38723.26,0.0,0.0,4538.53,4712.7,210.25,,655.21,,9.179833216627411,3.116341454981329,523.47
Ro-pax ship,2019,EIV (24.91 gCO₂/t·nm),EIV,24.91,Rotterdam,,16893.99,52711.34,45185.91,0.0,0.0,7525.37,4262.77,234.79,,732.57,,12.365513504129941,3.120123783665078,143.59
Ro-pax ship,2019,EIV (24.91 gCO₂/t·nm),EIV,24.91,Nassau,,16680.02,52101.84,44869.17,0.0,0.0,7232.72,4122.53,241.05,,752.93,,12.638316761794336,3.1236077654583143,149.85
Ro-pax ship,2019,EIV (38.89 gCO₂/t·nm),EIV,38.89,Piraeus,,20783.27,65505.92,63304.34,0.0,0.0,2201.58,4589.0,203.23,,640.54,,14.274552190019612,3.151858201332129,623.52
Ro-pax ship,2019,EIV (27.35 gCO₂/t·nm),EIV,27.35,Le Havre,,13765.29,44131.52,40192.0,0.0,0.0,3939.0,5902.0,131.28,,420.9,,7.477383937648255,3.206000018888087,208.07
Ro-pax ship,2019,EIV (26.29 gCO₂/t·nm),EIV,26.29,Eckerö,,20699.6,65224.44,59922.25,0.0,0.0,5302.18,4879.0,232.67,,733.14,,13.368403361344539,3.1510000193240453,317.9
Ro-pax ship,2019,EIV (40.59 gCO₂/t·nm),EIV,40.59,Piraeus,,19747.12,62241.6,54298.87,0.0,0.0,7942.73,4796.55,191.72,,604.28,,12.976326734840667,3.1519330413751474,650.37
Ro-pax ship,2019,EIV (14.51 gCO₂/t·nm),EIV,14.51,Napoli,,16981.88,53004.41,48782.17,0.0,0.0,4222.24,4030.54,231.16,,721.51,,13.150696928947488,3.121233338122752,41.89
Ro-pax ship,2019,EIV (12.84 gCO₂/t·nm),EIV,12.84,Cagliari,,17403.0,54371.88,48039.61,0.0,0.0,6332.2,3937.0,242.46,,757.52,,13.81048514097028,3.12428202034132,133.51
Ro-pax ship,2019,EIV (12.84 gCO₂/t·nm),EIV,12.84,Cagliari,,18985.29,59282.75,52395.3,0.0,0.0,6887.45,4642.67,219.87,,686.56,,12.769107000928345,3.122562257410869,116.88
Ro-pax ship,2019,EIV (24.38 gCO₂/t·nm),EIV,24.38,TORSHAVN,,13196.1,41151.98,0.0,19503.97,19671.72,1976.35,4890.78,162.13,,505.6,,8.41419569066693,3.118495616129008,150.48
Ro-pax ship,2019,EIV (21.5 gCO₂/t·nm),EIV,21.5,Le Havre,,13667.23,42578.04,38590.78,0.0,0.0,3987.23,5454.18,178.13,,554.92,,7.806497035301365,3.1153379287536684,208.33
Ro-pax ship,2019,EIV (62.6 gCO₂/t·nm),EIV,62.6,Tromso,,7516.33,24097.35,21364.62,0.0,0.0,2732.76,6648.68,85.48,,274.06,,3.6243810801542558,3.205999470486261,294.77
Ro-pax ship,2019,EIV (63.1 gCO₂/t·nm),EIV,63.1,Nassau,,8761.52,27609.42,24675.36,0.0,0.0,2934.05,4636.93,139.86,,440.72,,5.954245589215278,3.151213488070563,535.08
Ro-pax ship,2019,EIV (28.65 gCO₂/t·nm),EIV,28.65,Caen,,19540.75,60945.62,57087.0,0.0,0.0,3859.0,6710.0,190.34,,593.64,,9.082804769001491,3.1188987116666453,265.07
Ro-pax ship,2019,EIV (32.67 gCO₂/t·nm),EIV,32.67,Piraeus,,11131.48,35083.65,34201.93,0.0,0.0,881.77,4088.3,133.49,,420.73,,8.581476408287063,3.1517507105973332,644.6
Ro-pax ship,2019,EIV (32.67 gCO₂/t·nm),EIV,32.67,Piraeus,,12608.31,39734.77,38607.04,0.0,0.0,1127.74,5032.12,130.81,,412.25,,7.896228627298235,3.1514747020020923,588.45
Ro-pax ship,2019,EIV (22.09 gCO₂/t·nm),EIV,22.09,Limassol,,12395.49,38711.8,8270.76,14381.85,14245.19,1813.98,5092.9,143.88,,449.35,,7.601130986275011,3.123055240252705,149.83
Ro-pax ship,2019,EIV (43.96 gCO₂/t·nm),EIV,43.96,Nassau,,15065.79,46944.14,44163.45,0.0,0.0,2780.68,5197.67,201.52,,627.93,,9.031766156758701,3.11594280817667,475.3
Ro-pax ship,2019,EIV (38.82 gCO₂/t·nm),EIV,38.82,Lerwick,,9217.1,29550.02,27427.24,0.0,0.0,2122.78,4340.48,128.77,,412.83,,6.808007409318786,3.2059997179156134,765.86
Ro-pax ship,2019,EIV (51.21 gCO₂/t·nm),EIV,51.21,Kirkwall,,4071.64,13053.68,10799.31,0.0,0.0,2254.37,2669.58,99.42,,318.73,,4.889787906711917,3.206000530498767,1099.19
Ro-pax ship,2019,EIV (5.61 gCO₂/t·nm),EIV,5.61,,,16083.63,50226.6,46094.43,0.0,0.0,4132.19,4100.45,220.3,,687.97,,12.249045836432586,3.1228398066854313,276.48
Ro-pax ship,2019,EIV (20.14 gCO₂/t·nm),EIV,20.14,Palermo,,14531.2,45739.67,12451.58,14875.93,16992.57,1419.42,4814.8,159.25,,501.28,,9.499806845559524,3.1476870458048887,116.58
Ro-pax ship,2019,EEDI (26.73 gCO₂/t·nm),EEDI,26.73,Algiers,Algiers,14221.0,44830.45,0.0,20401.37,22312.79,2116.23,3281.95,213.92,,674.37,,13.65969926415698,3.1524119260248926,36.19
Ro-pax ship,2019,EIV (58.27 gCO₂/t·nm),EIV,58.27,Madeira,,4903.51,15388.61,12290.19,0.0,0.0,3098.41,1649.93,173.83,,545.54,,9.326825986557006,3.1382846165297917,36.81
Ro-pax ship,2019,EIV (22.8 gCO₂/t·nm),EIV,22.8,Oslo,,30251.54,94773.62,92168.17,0.0,0.0,2605.46,6999.0,234.09,,733.36,,13.541023003286183,3.132852740719976,144.42
Ro-pax ship,2019,EIV (21.63 gCO₂/t·nm),EIV,21.63,LAS PALMAS DE GRAN CANARIA,Las Palmas de Gran Canaria,9040.37,28196.39,22419.83,0.0,0.0,5775.56,3131.75,161.02,,502.22,,9.003397461483196,3.1189420344521293,920.53
Ro-pax ship,2019,EIV (23.04 gCO₂/t·nm),EIV,23.04,LAS PALMAS DE GRAN CANARIA,Las Palmas de Gran Canaria,10490.89,32717.97,27307.17,0.0,0.0,5410.78,3876.29,148.71,,463.77,,8.440537214707879,3.1187029889742437,674.43
Ro-pax ship,2019,EIV (19.73 gCO₂/t·nm),EIV,19.73,Palermo,,8107.1,25527.38,23278.7,0.0,0.0,2248.3,2378.65,178.44,,561.86,,10.731877325373636,3.148768363533199,80.53
Ro-pax ship,2019,EIV (3.53 gCO₂/t·nm),EIV,3.53,Dover,,19403.48,60500.89,54990.75,0.0,0.0,5510.15,5876.58,206.29,,643.22,,10.295255063319141,3.1180432582196596,346.27
Ro-pax ship,2019,EIV (9.72 gCO₂/t·nm),EIV,9.72,Cagliari,,15706.42,49045.24,43992.64,0.0,0.0,5052.59,3964.98,213.74,,667.44,,12.369605899651448,3.122623742393238,99.55
Ro-pax ship,2019,EIV (22.74 gCO₂/t·nm),EIV,22.74,Palermo,,2651.36,8310.66,7509.65,0.0,0.0,800.84,2032.0,188.55,,591.0,,4.089891732283465,3.134489469555247,86.95
Ro-pax ship,2019,EIV (9.72 gCO₂/t·nm),EIV,9.72,Cagliari,,15525.06,48482.63,42917.64,0.0,0.0,5564.99,3571.29,243.76,,761.23,,13.575663135729666,3.1228626491620646,114.57
Ro-pax ship,2019,EIV (4.86 gCO₂/t·nm),EIV,4.86,Le Havre,,14181.44,44187.12,40021.23,0.0,0.0,4165.9,5129.62,190.49,,593.53,,8.614111766563607,3.1158415506464787,188.32
Ro-pax ship,2019,EIV (3.82 gCO₂/t·nm),EIV,3.82,Dover,,20484.08,63835.26,58426.64,0.0,0.0,5408.64,5918.23,214.15,,667.37,,10.786208038552068,3.116335222279936,249.61
Ro-pax ship,2019,EIV (3.96 gCO₂/t·nm),EIV,3.96,Mariehamn,Mariehamn,33305.0,103929.26,102022.0,0.0,0.0,1908.0,6945.0,228.4,,712.74,,14.964616270698343,3.120530250713106,141.48
Ro-pax ship,2019,EIV (3.83 gCO₂/t·nm),EIV,3.83,Malmö,Malmö,16507.0,51774.94,47982.0,0.0,0.0,3794.0,5693.0,194.32,,609.48,,9.094491480765853,3.136544496274308,130.22
Ro-pax ship,2019,EIV (7.15 gCO₂/t·nm),EIV,7.15,Rouen,,7147.83,22303.99,20019.1,0.0,0.0,2284.92,5190.12,126.08,,393.41,,4.297393894553498,3.120386187136516,302.76
Ro-pax ship,2019,EIV (5.36 gCO₂/t·nm),EIV,5.36,Dieppe,,5914.44,18459.9,17479.35,0.0,0.0,980.55,3388.37,112.58,,351.39,,5.4480177784598505,3.1211577089293328,208.92
Ro-pax ship,2019,EIV (3.89 gCO₂/t·nm),EIV,3.89,Mariehamn,Mariehamn,13618.0,42538.75,39339.0,0.0,0.0,3200.0,5847.0,172.02,,537.35,,7.275312125876518,3.123714936113967,166.52
Ro-pax ship,2019,EIV (20.14 gCO₂/t·nm),EIV,20.14,Bari,,14308.5,44972.72,42266.89,0.0,0.0,2705.86,4166.2,186.95,,587.59,,10.794661802121839,3.143077191878953,78.63
Ro-pax ship,2019,EIV (19.62 gCO₂/t·nm),EIV,19.62,Morlaix,,20088.27,62852.03,59547.0,0.0,0.0,3305.0,5815.0,184.55,,577.41,,10.808603611349957,3.128792573974762,620.88
Ro-pax ship,2019,EIV (22.26 gCO₂/t·nm),EIV,22.26,Oslo,,31597.34,98928.03,96459.05,0.0,0.0,2468.99,7140.0,238.73,,747.43,,13.855466386554621,3.1308974109845953,99.66
